"Occur","Damage_Area","Damage_Claim","Damage_Employee","Damage_Goods","Damage_Revenue","Damage_Sites","Fire_Area","Fire_Claim","Fire_Employee","Fire_Goods","Fire_Revenue","Fire_Sites","HSS_Area","HSS_Claim","HSS_Employee","HSS_Goods","HSS_Revenue","HSS_Sites","Other_Area","Other_Claim","Other_Employee","Other_Goods","Other_Revenue","Other_Sites","Thief_Area","Thief_Claim","Thief_Employee","Thief_Goods","Thief_Revenue","Thief_Sites","TPL_Area","TPL_Claim","TPL_Employee","TPL_Goods","TPL_Revenue","TPL_Sites"
1994-08-03,"(1e+04,Inf]",109134,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",327154,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",65733,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",80289,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",72892,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",943,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-08-06,"(1e+04,Inf]",43409,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",5711529,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",69409,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",327954,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",111080,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",13771,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-08-09,"(1e+04,Inf]",187181,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",3103,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",49183,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",18523,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",65241,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",7932,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-12,"(1e+04,Inf]",97476,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",167134,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(0,5e+03]",29076,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",18892,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",57881,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",1754,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-15,"(1e+04,Inf]",204682,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",39999,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",2273,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",15,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",4996,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",1232,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-18,"(1e+04,Inf]",414883,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",16289,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",101265,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",13883,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",54720,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",8677,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-21,"(1e+04,Inf]",517703,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1184431,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",22784,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",807,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",126582,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",238929,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-24,"(1e+04,Inf]",101072,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1717457,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",19587,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",42166,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",179818,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",17329,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-27,"(1e+04,Inf]",648840,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",10556,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",59125,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",2650,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",94156,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",48789,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-08-30,"(1e+04,Inf]",56218,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",45317,"(500,1e+03]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",869,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",1229,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",443148,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",13522,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-09-02,"(1e+04,Inf]",196392,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",48820,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",102533,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",70399,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",183494,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",6250,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-09-05,"(1e+04,Inf]",222388,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",46598,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",36057,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",25592,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",80448,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",12442,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1994-09-08,"(1e+04,Inf]",935367,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",95425,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",7514387,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",35399,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",332568,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1810,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-09-11,"(1e+04,Inf]",82168,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",17817,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",13652,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",81874,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",76598,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",9467,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-09-14,"(5e+03,1e+04]",15820,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",611782,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",5761,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",39355,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",123477,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",6730,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-09-17,"(1e+04,Inf]",111955,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",21066,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",96748,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",19551,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",95033,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",522,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1994-09-20,"(1e+04,Inf]",586979,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",101210,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",327762,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",286,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",97344,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",56175,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-09-23,"(1e+04,Inf]",259404,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1925278,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",22058,"(500,1e+03]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",173521,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",145897,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",174832,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-09-26,"(1e+04,Inf]",102415,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",39728,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]","(5e+03,1e+04]",8140,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",11166,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",78461,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",12194,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]"
1994-09-29,"(1e+04,Inf]",28794,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",219345,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",5739,"(500,1e+03]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",46985,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",188286,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",14437,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-10-02,"(1e+04,Inf]",37616,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",113512,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",7967,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",12421,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",4531,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(0,5e+03]",26897,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1994-10-05,"(5e+03,1e+04]",23796,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",280812,"(500,1e+03]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",5709,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",27973,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",56567,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",1204,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-10-08,"(1e+04,Inf]",72701,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",289875,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",23580,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",729,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",167147,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",5392,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-10-11,"(1e+04,Inf]",207275,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",1193730,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",7353,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",7043,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",173958,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",4693,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-10-14,"(1e+04,Inf]",56082,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1158842,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(0,5e+03]",8525,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",2123,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",89289,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",5141,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-10-17,"(1e+04,Inf]",24237,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",8341258,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",31972,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",425275,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",72282,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",27862,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-10-20,"(1e+04,Inf]",52280,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",420109,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",27417,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",48467,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",56066,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",108948,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]"
1994-10-23,"(1e+04,Inf]",98015,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1285610,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",59289,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",859,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",72756,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",29133,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1994-10-26,"(1e+04,Inf]",108753,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",63082,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",463319,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",111,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",69203,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",13743,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-10-29,"(1e+04,Inf]",84988,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",68643,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",17353,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",21644,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",239360,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",4028,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-11-01,"(1e+04,Inf]",85345,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",23905,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",1719,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",9120,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",56295,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",3007,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]"
1994-11-04,"(1e+04,Inf]",34892,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",287360,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",52438,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",1230823,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",276871,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",29906,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-11-07,"(1e+04,Inf]",58497,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",156213,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(0,5e+03]",7377,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",19400,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",80799,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",3902,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-11-10,"(5e+03,1e+04]",47283,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",2631,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",2467,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",8677,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",78769,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1364,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-11-13,"(1e+04,Inf]",237051,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",144307,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",108976,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",29534,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",31179,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",16760,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-11-16,"(1e+04,Inf]",108232,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",595460,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",6250,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",45570,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",120050,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",62814,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1994-11-19,"(1e+04,Inf]",422346,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",80040,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",69894,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",867602,"(500,1e+03]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",113293,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",50801,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1994-11-22,"(1e+04,Inf]",89002,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",43244,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",25721,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",34691,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",29064,"(500,1e+03]","(0,1e+05]","(0,1e+03]","(20,Inf]","(1e+04,Inf]",15749,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]"
1994-11-25,"(1e+04,Inf]",511595,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",173923,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",387313,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",195504,"(0,500]","(0,1e+05]","(0,1e+03]","(10,20]","(1e+04,Inf]",64314,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",3471,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1994-11-28,"(1e+04,Inf]",64046,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",74449,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",37420,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",500184,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",157438,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",2758,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1994-12-01,"(1e+04,Inf]",259885,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",55088,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",10628,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",27833,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",184633,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",31281,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1994-12-04,"(1e+04,Inf]",25481,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",57767,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",2063,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",6638,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",20770,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(0,5e+03]",22549,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
